ETS-ID,Year,City,Name,Fueltype,Generation elec. [MWh_el],Generation heat [MWh_th],Capacity factor,Emissions (total) [t],Emissions (elec.) [t],Emissions (heat) [t],Emission factor [t/MWh_el],Utilization ratio [MWh_el/MWh/th]
1486,2019,Duisburg-Huckingen,Huckingen,BFG,0.000,14632.148,0.000,2680343.000,2677061.302,3281.698,,0.000
1486,2020,Duisburg-Huckingen,Huckingen,BFG,563056.000,14612.747,0.107,2351848.000,2348570.653,3277.347,4.171,0.223
1486,2021,Duisburg-Huckingen,Huckingen,BFG,1953324.000,19363.032,0.372,3173542.000,3169199.259,4342.741,1.622,0.574
1486,2022,Duisburg-Huckingen,Huckingen,BFG,1521152.000,28256.868,0.289,2861874.000,2855536.550,6337.450,1.877,0.496
995,2016,Elsfleth,Huntorf (CAES),NG,8014.000,1193.258,0.003,3341.000,3073.376,267.624,0.384,0.524
995,2017,Elsfleth,Huntorf (CAES),NG,11829.000,1197.416,0.004,4757.000,4488.444,268.556,0.379,0.530
995,2018,Elsfleth,Huntorf (CAES),NG,25579.000,1195.818,0.009,9811.000,9542.802,268.198,0.373,0.539
995,2019,Elsfleth,Huntorf (CAES),NG,18784.000,1198.000,0.007,7312.000,7043.312,268.688,0.375,0.536
995,2020,Elsfleth,Huntorf (CAES),NG,1221.000,1206.948,0.000,726.000,455.306,270.694,0.373,0.539
995,2021,Elsfleth,Huntorf (CAES),NG,1746.000,,0.001,979.000,,,,
995,2022,Elsfleth,Huntorf (CAES),NG,1297.000,,0.000,842.000,,,,
1480,2016,Ibbenbueren,Ibbenbueren,hard coal,3642853.000,12094.383,0.526,3863723.000,3861010.472,2712.528,1.060,0.318
1480,2017,Ibbenbueren,Ibbenbueren,hard coal,2644034.000,12093.323,0.382,2512586.000,2509873.709,2712.291,0.949,0.355
1480,2018,Ibbenbueren,Ibbenbueren,hard coal,3198873.000,12094.724,0.462,3033405.000,3030692.395,2712.605,0.947,0.355
1480,2019,Ibbenbueren,Ibbenbueren,hard coal,776861.000,12086.800,0.112,743877.000,741166.172,2710.828,0.954,0.353
1480,2020,Ibbenbueren,Ibbenbueren,hard coal,908058.000,12096.004,0.131,873656.000,870943.108,2712.892,0.959,0.351
1480,2021,Ibbenbueren,Ibbenbueren,hard coal,56401.000,0.000,0.008,74780.000,74780.000,0.000,1.326,0.254
1480,2022,Ibbenbueren,Ibbenbueren,hard coal,0.000,0.000,0.000,587.000,587.000,0.000,,0.000
19,2016,Schwedt,IKS PCK Schwedt,crude oil,1528095.000,9010243.242,0.745,3766493.000,1745675.646,2020817.354,1.142,0.231
19,2017,Schwedt,IKS PCK Schwedt,crude oil,1575984.000,9011196.488,0.769,3842978.000,1821946.852,2021031.148,1.156,0.228
19,2018,Schwedt,IKS PCK Schwedt,crude oil,1460976.000,9010237.550,0.713,3789945.000,1769128.922,2020816.078,1.211,0.218
19,2019,Schwedt,IKS PCK Schwedt,crude oil,1352231.000,9006713.280,0.660,3418710.000,1398684.346,2020025.654,1.034,0.255
19,2020,Schwedt,IKS PCK Schwedt,crude oil,1391681.000,9002176.835,0.679,3515850.000,1496841.780,2019008.220,1.076,0.245
19,2021,Schwedt,IKS PCK Schwedt,crude oil,1272213.000,11296916.052,0.621,3480163.000,946490.668,2533672.332,0.744,0.355
19,2022,Schwedt,IKS PCK Schwedt,crude oil,1356456.000,11689026.523,0.662,3600518.000,978903.131,2621614.869,0.722,0.366
210483,2016,Kiel,Kuestenkraftwerk,NG,,,,,,,,
210483,2017,Kiel,Kuestenkraftwerk,NG,,,,,,,,
210483,2018,Kiel,Kuestenkraftwerk,NG,,,,9892.000,,,,
210483,2019,Kiel,Kuestenkraftwerk,NG,,,,110616.000,,,,
210483,2020,Kiel,Kuestenkraftwerk,NG,,,,367970.000,,,,
210483,2021,Kiel,Kuestenkraftwerk,NG,,,,374004.000,,,,
210483,2022,Kiel,Kuestenkraftwerk,NG,,,,277144.000,,,,
1170,2016,Berlin,Klingenberg,NG,572926.000,2608612.558,0.399,1377759.000,792699.375,585059.625,1.384,0.145
1170,2017,Berlin,Klingenberg,NG,624804.000,2562729.252,0.435,975645.000,400876.083,574768.917,0.642,0.313
1170,2018,Berlin,Klingenberg,NG,608667.000,2151190.459,0.424,598412.000,115943.004,482468.996,0.190,1.055
1170,2019,Berlin,Klingenberg,NG,642187.000,2150815.149,0.447,631679.000,149294.178,482384.822,0.232,0.865
1170,2020,Berlin,Klingenberg,NG,549994.000,2150982.607,0.383,532066.000,49643.621,482422.379,0.090,2.227
1170,2021,Berlin,Klingenberg,NG,446429.000,2569311.547,0.311,474924.000,-101321.194,576245.194,-0.227,-0.886
1170,2022,Berlin,Klingenberg,NG,374661.000,3758942.030,0.261,402741.000,-440314.518,843055.518,-1.175,-0.171
1786,2016,Huerth-Knapsack,Knapsack,NG,,,,,,,,
1786,2017,Huerth-Knapsack,Knapsack,NG,,,,,,,,
1786,2018,Huerth-Knapsack,Knapsack,NG,,,,,,,,
1786,2019,Huerth-Knapsack,Knapsack,NG,,,,,,,,
1786,2020,Huerth-Knapsack,Knapsack,NG,,,,,,,,
1786,2021,Huerth-Knapsack,Knapsack,NG,,,,,,,,
1786,2022,Huerth-Knapsack,Knapsack,NG,,,,,,,,
202777,2016,Huerth-Knapsack,Knapsack,NG,865663.000,,0.232,346418.000,,,,
202777,2017,Huerth-Knapsack,Knapsack,NG,1134407.000,,0.304,401657.000,,,,
202777,2018,Huerth-Knapsack,Knapsack,NG,890725.000,,0.239,317032.000,,,,
202777,2019,Huerth-Knapsack,Knapsack,NG,1485686.000,,0.398,520341.000,,,,
202777,2020,Huerth-Knapsack,Knapsack,NG,1743406.000,,0.467,613365.000,,,,
202777,2021,Huerth-Knapsack,Knapsack,NG,1050355.000,,0.281,379334.000,,,,
202777,2022,Huerth-Knapsack,Knapsack,NG,570651.000,,0.153,205834.000,,,,
1309,2016,Rostock,Rostock,hard coal,3224760.000,241301.939,0.716,2636984.000,2582864.801,54119.199,0.801,0.421
1309,2017,Rostock,Rostock,hard coal,2846041.000,241303.928,0.632,2335824.000,2281704.355,54119.645,0.802,0.420
1309,2018,Rostock,Rostock,hard coal,2179318.000,241301.297,0.484,1845401.000,1791281.945,54119.055,0.822,0.410
1309,2019,Rostock,Rostock,hard coal,2075087.000,241237.432,0.461,1728202.000,1674097.269,54104.731,0.807,0.417
1309,2020,Rostock,Rostock,hard coal,1122191.000,241199.501,0.249,911345.000,857248.776,54096.224,0.764,0.441
1309,2021,Rostock,Rostock,hard coal,2485147.000,250517.467,0.552,2075837.000,2019650.943,56186.057,0.813,0.414
1309,2022,Rostock,Rostock,hard coal,2000279.000,366292.052,0.444,1736087.000,1653935.019,82151.981,0.827,0.407
662,2016,Ludwigshafen,Mitte,NG,2649117.000,,0.734,26730.000,,,,
662,2017,Ludwigshafen,Mitte,NG,2807441.000,,0.778,1860.000,,,,
662,2018,Ludwigshafen,Mitte,NG,2919579.000,,0.809,23.000,,,,
662,2019,Ludwigshafen,Mitte,NG,2758408.000,,0.764,66989.000,,,,
662,2020,Ludwigshafen,Mitte,NG,2812834.000,,0.779,58638.000,,,,
662,2021,Ludwigshafen,Mitte,NG,2954330.000,,0.819,2532.000,,,,
662,2022,Ludwigshafen,Mitte,NG,2387659.000,,0.662,0.000,,,,
1484,2016,Ludwigshafen,Sued,NG,1980968.000,2599999.056,0.655,1319882.000,736754.212,583127.788,0.372,0.540
1484,2017,Ludwigshafen,Sued,NG,2554384.000,2600001.460,0.845,1367311.000,784182.673,583128.327,0.307,0.655
1484,2018,Ludwigshafen,Sued,NG,2264108.000,2599999.056,0.749,1202453.000,619325.212,583127.788,0.274,0.735
1484,2019,Ludwigshafen,Sued,NG,2284452.000,2600001.521,0.756,1212205.000,629076.659,583128.341,0.275,0.730
1484,2020,Ludwigshafen,Sued,NG,2159514.000,2600004.066,0.715,1204757.000,621628.088,583128.912,0.288,0.698
1484,2021,Ludwigshafen,Sued,NG,2532712.000,2066402.784,0.838,1442015.000,978562.184,463452.816,0.386,0.520
1484,2022,Ludwigshafen,Sued,NG,1619756.000,2078418.093,0.536,940698.000,474550.390,466147.610,0.293,0.686
852,2016,Bexbach,Bexbach,hard coal,1794053.355,,0.282,1843866.000,,,,
852,2017,Bexbach,Bexbach,hard coal,530052.567,,0.083,508496.000,,,,
852,2018,Bexbach,Bexbach,hard coal,31504.000,,0.005,37768.000,,,,
852,2019,Bexbach,Bexbach,hard coal,58183.000,,0.009,79358.000,,,,
852,2020,Bexbach,Bexbach,hard coal,138061.000,,0.022,167776.000,,,,
852,2021,Bexbach,Bexbach,hard coal,227437.000,,0.036,263604.000,,,,
852,2022,Bexbach,Bexbach,hard coal,727205.000,,0.114,774976.000,,,,
1238,2016,Bremen,Hafen,hard coal,1542451.000,,0.587,1477173.000,,,,
1238,2017,Bremen,Hafen,hard coal,1679459.000,,0.639,1520633.000,,,,
1238,2018,Bremen,Hafen,hard coal,1252723.000,,0.477,1192614.000,,,,
1238,2019,Bremen,Hafen,hard coal,1264283.000,,0.481,1250947.000,,,,
1238,2020,Bremen,Hafen,hard coal,113365.000,,0.043,83366.000,,,,
1238,2021,Bremen,Hafen,hard coal,0.000,,0.000,0.000,,,,
1238,2022,Bremen,Hafen,hard coal,0.000,,0.000,0.000,,,,
839,2016,Ensdorf,Ensdorf,hard coal,,,,63526.000,,,,
839,2017,Ensdorf,Ensdorf,hard coal,,,,46654.000,,,,
839,2018,Ensdorf,Ensdorf,hard coal,,,,0.000,,,,
839,2019,Ensdorf,Ensdorf,hard coal,,,,0.000,,,,
839,2020,Ensdorf,Ensdorf,hard coal,,,,0.000,,,,
839,2021,Ensdorf,Ensdorf,hard coal,,,,,,,,
839,2022,Ensdorf,Ensdorf,hard coal,,,,,,,,
838,2016,Ensdorf,Ensdorf,hard coal,,,,1078644.000,,,,
838,2017,Ensdorf,Ensdorf,hard coal,,,,1043338.000,,,,
838,2018,Ensdorf,Ensdorf,hard coal,,,,0.000,,,,
838,2019,Ensdorf,Ensdorf,hard coal,,,,0.000,,,,
838,2020,Ensdorf,Ensdorf,hard coal,,,,0.000,,,,
838,2021,Ensdorf,Ensdorf,hard coal,,,,,,,,
838,2022,Ensdorf,Ensdorf,hard coal,,,,,,,,
999,2016,Bremen,Farge,hard coal,1112507.000,,0.363,961333.000,,,,
999,2017,Bremen,Farge,hard coal,1460029.000,,0.476,1259810.000,,,,
999,2018,Bremen,Farge,hard coal,1374123.000,,0.448,1176893.000,,,,
999,2019,Bremen,Farge,hard coal,600075.000,,0.196,542513.000,,,,
999,2020,Bremen,Farge,hard coal,391132.000,,0.128,353086.000,,,,
999,2021,Bremen,Farge,hard coal,971534.000,,0.317,879703.000,,,,
999,2022,Bremen,Farge,hard coal,1360623.000,,0.444,1222480.000,,,,
1253,2016,Bremen,Hastedt,hard coal,706342.000,517610.392,0.678,737797.000,621707.341,116089.659,0.880,0.383
1253,2017,Bremen,Hastedt,hard coal,786206.000,508651.146,0.754,774343.000,660262.721,114080.279,0.840,0.401
1253,2018,Bremen,Hastedt,hard coal,694059.000,508681.340,0.666,702955.000,588867.949,114087.051,0.848,0.397
1253,2019,Bremen,Hastedt,hard coal,715912.000,508646.828,0.687,732012.000,617932.689,114079.311,0.863,0.390
1253,2020,Bremen,Hastedt,hard coal,575460.000,508679.417,0.552,666521.000,552434.380,114086.620,0.960,0.351
1253,2021,Bremen,Hastedt,hard coal,598004.000,272800.350,0.574,696256.000,635072.338,61183.662,1.062,0.317
1253,2022,Bremen,Hastedt,hard coal,681203.000,299191.585,0.653,719066.000,651963.311,67102.689,0.957,0.352
1312,2016,Herne,Herne,hard coal,1600813.421,833692.036,0.397,2173726.000,1986745.550,186980.450,1.241,0.271
1312,2017,Herne,Herne,hard coal,1329850.000,833686.627,0.330,1531134.000,1344154.763,186979.237,1.011,0.333
1312,2018,Herne,Herne,hard coal,1245800.000,833693.780,0.309,1311527.000,1124546.159,186980.841,0.903,0.373
1312,2019,Herne,Herne,hard coal,1005968.000,833480.552,0.250,1132980.000,946046.982,186933.018,0.940,0.358
1312,2020,Herne,Herne,hard coal,730048.000,833431.427,0.181,851369.000,664446.999,186922.001,0.910,0.370
1312,2021,Herne,Herne,hard coal,1148183.000,899995.438,0.285,1250147.000,1048296.023,201850.977,0.913,0.369
1312,2022,Herne,Herne,hard coal,1549229.000,1316143.769,0.384,1658165.000,1362980.275,295184.725,0.880,0.383
1447,2016,Grossmehring,Ingolstadt,heavy fuel oil,35255.000,33803.712,0.005,41858.000,34276.503,7581.497,0.972,0.297
1447,2017,Grossmehring,Ingolstadt,heavy fuel oil,24431.000,33803.047,0.004,35940.000,28358.653,7581.347,1.161,0.249
1447,2018,Grossmehring,Ingolstadt,heavy fuel oil,7367.000,33803.926,0.001,18694.000,11112.455,7581.545,1.508,0.192
1447,2019,Grossmehring,Ingolstadt,heavy fuel oil,15109.000,33793.967,0.002,25532.000,17952.689,7579.311,1.188,0.243
1447,2020,Grossmehring,Ingolstadt,heavy fuel oil,3824.000,33781.525,0.001,13624.000,6047.480,7576.520,1.581,0.183
1447,2021,Grossmehring,Ingolstadt,heavy fuel oil,13613.000,0.000,0.002,27286.000,27286.000,0.000,2.004,0.144
1447,2022,Grossmehring,Ingolstadt,heavy fuel oil,0.000,0.000,0.000,42018.000,42018.000,0.000,,0.000
1456,2016,Peitz,Jaenschwalde,lignite,19949822.000,262381.391,0.760,23756337.000,23697490.102,58846.898,1.188,0.335
1456,2017,Peitz,Jaenschwalde,lignite,19622145.000,262378.276,0.747,23626776.000,23567929.800,58846.200,1.201,0.331
1456,2018,Peitz,Jaenschwalde,lignite,18912611.000,262382.395,0.720,22807073.000,22748225.876,58847.124,1.203,0.331
1456,2019,Peitz,Jaenschwalde,lignite,15104717.000,262304.703,0.575,17613703.000,17554873.301,58829.699,1.162,0.342
1456,2020,Peitz,Jaenschwalde,lignite,11685674.000,262283.645,0.445,13649542.000,13590717.024,58824.976,1.163,0.342
1456,2021,Peitz,Jaenschwalde,lignite,12950013.000,490261.347,0.493,15183517.000,15073561.185,109955.815,1.164,0.342
1456,2022,Peitz,Jaenschwalde,lignite,12506408.000,716896.192,0.476,15312823.000,15152037.522,160785.478,1.212,0.329
1064,2016,Mainz,Mainz-Wiesbaden,NG,1538012.661,,0.224,652344.000,,,,
1064,2017,Mainz,Mainz-Wiesbaden,NG,1686259.000,,0.245,633929.000,,,,
1064,2018,Mainz,Mainz-Wiesbaden,NG,1172314.000,,0.170,427894.000,,,,
1064,2019,Mainz,Mainz-Wiesbaden,NG,1978930.000,,0.288,735937.000,,,,
1064,2020,Mainz,Mainz-Wiesbaden,NG,2124117.000,,0.309,877892.000,,,,
1064,2021,Mainz,Mainz-Wiesbaden,NG,1213444.000,,0.176,503417.000,,,,
1064,2022,Mainz,Mainz-Wiesbaden,NG,1460862.000,,0.212,610629.000,,,,
1228,2016,Bremen,Mittelsbueren,BFG,1074012.000,,0.697,2845273.000,,,,
1228,2017,Bremen,Mittelsbueren,BFG,856763.000,,0.556,2322631.000,,,,
1228,2018,Bremen,Mittelsbueren,BFG,932359.000,,0.605,2481393.000,,,,
1228,2019,Bremen,Mittelsbueren,BFG,949545.000,,0.616,2463056.000,,,,
1228,2020,Bremen,Mittelsbueren,BFG,621071.000,,0.403,1751452.000,,,,
1228,2021,Bremen,Mittelsbueren,BFG,902825.000,,0.586,2519316.000,,,,
1228,2022,Bremen,Mittelsbueren,BFG,929126.000,,0.603,2473406.000,,,,
1318,2016,Voerde,Voerde,hard coal,4348854.000,,0.357,4487789.000,,,,
1318,2017,Voerde,Voerde,hard coal,1140029.000,,0.094,1045825.000,,,,
1318,2018,Voerde,Voerde,hard coal,0.000,,0.000,0.000,,,,
1318,2019,Voerde,Voerde,hard coal,0.000,,0.000,0.000,,,,
1318,2020,Voerde,Voerde,hard coal,0.000,,0.000,0.000,,,,
1318,2021,Voerde,Voerde,hard coal,0.000,,0.000,0.000,,,,
1318,2022,Voerde,Voerde,hard coal,0.000,,0.000,0.000,,,,
1464,2016,Walheim,Walheim,light fuel oil,17861.000,,0.015,57170.000,,,,
1464,2017,Walheim,Walheim,light fuel oil,30564.000,,0.026,74782.000,,,,
1464,2018,Walheim,Walheim,light fuel oil,23211.000,,0.019,46228.000,,,,
1464,2019,Walheim,Walheim,light fuel oil,15808.000,,0.013,39929.000,,,,
1464,2020,Walheim,Walheim,light fuel oil,15315.000,,0.013,42988.000,,,,
1464,2021,Walheim,Walheim,light fuel oil,32512.000,,0.027,77821.000,,,,
1464,2022,Walheim,Walheim,light fuel oil,30997.000,,0.026,144413.000,,,,
1317,2016,Duisburg,Walsum,hard coal,4784199.752,444317.575,0.499,4796896.000,4697244.454,99651.546,0.982,0.343
1317,2017,Duisburg,Walsum,hard coal,3428710.000,444324.320,0.357,3125023.000,3025369.941,99653.059,0.882,0.382
1317,2018,Duisburg,Walsum,hard coal,3641401.000,444315.399,0.380,3321056.000,3221404.942,99651.058,0.885,0.381
1317,2019,Duisburg,Walsum,hard coal,3328461.000,444200.150,0.347,3087344.000,2987718.790,99625.210,0.898,0.375
1317,2020,Duisburg,Walsum,hard coal,2081179.000,444165.740,0.217,2062745.000,1963127.508,99617.492,0.943,0.357
1317,2021,Duisburg,Walsum,hard coal,2387363.000,504262.178,0.249,2085544.000,1972448.079,113095.921,0.826,0.408
1317,2022,Duisburg,Walsum,hard coal,3198345.000,737377.328,0.333,2775858.000,2610479.013,165378.987,0.816,0.413
205778,2016,Wilhelmshaven,Wilhelmshaven (ENGIE),hard coal,1344793.000,,0.211,1069696.000,,,,
205778,2017,Wilhelmshaven,Wilhelmshaven (ENGIE),hard coal,2723961.000,,0.428,2114040.000,,,,
205778,2018,Wilhelmshaven,Wilhelmshaven (ENGIE),hard coal,158483.000,,0.025,1938111.000,,,,
205778,2019,Wilhelmshaven,Wilhelmshaven (ENGIE),hard coal,0.000,,0.000,1398848.000,,,,
205778,2020,Wilhelmshaven,Wilhelmshaven (ENGIE),hard coal,0.000,,0.000,553554.000,,,,
205778,2021,Wilhelmshaven,Wilhelmshaven (ENGIE),hard coal,0.000,,0.000,1920025.000,,,,
205778,2022,Wilhelmshaven,Wilhelmshaven (ENGIE),hard coal,0.000,,0.000,1686872.000,,,,
1384,2016,Hannover,Herrenhausen,NG,10444.000,0.000,0.012,15847.000,15847.000,0.000,1.517,0.132
1384,2017,Hannover,Herrenhausen,NG,2191.000,37748.312,0.003,20091.000,11624.809,8466.191,5.306,0.038
1384,2018,Hannover,Herrenhausen,NG,6148.000,75504.937,0.007,24981.000,8046.753,16934.247,1.309,0.154
1384,2019,Hannover,Herrenhausen,NG,3542.000,75488.832,0.004,18342.000,1411.365,16930.635,0.398,0.504
1384,2020,Hannover,Herrenhausen,NG,0.000,75496.530,0.000,14829.000,-2103.362,16932.362,,-0.000
1384,2021,Hannover,Herrenhausen,NG,888.000,,0.001,12439.000,,,,
1384,2022,Hannover,Herrenhausen,NG,194.000,,0.000,2661.000,,,,
939,2016,Mehrum,Mehrum,hard coal,1988710.000,,0.329,1757403.000,,,,
939,2017,Mehrum,Mehrum,hard coal,2187603.000,,0.362,1929983.000,,,,
939,2018,Mehrum,Mehrum,hard coal,2607831.000,,0.431,2319751.000,,,,
939,2019,Mehrum,Mehrum,hard coal,760756.000,,0.126,710340.000,,,,
939,2020,Mehrum,Mehrum,hard coal,919152.000,,0.152,835712.000,,,,
939,2021,Mehrum,Mehrum,hard coal,1016963.844,,0.168,875157.000,,,,
939,2022,Mehrum,Mehrum,hard coal,1058804.000,,0.175,1002356.000,,,,
209842,2016,Berlin,Lichterfelde,NG,312606.000,,0.061,31343.000,,,,
209842,2017,Berlin,Lichterfelde,NG,338359.000,,0.066,88666.000,,,,
209842,2018,Berlin,Lichterfelde,NG,222616.000,,0.043,236519.000,,,,
209842,2019,Berlin,Lichterfelde,NG,0.000,,0.000,365578.000,,,,
209842,2020,Berlin,Lichterfelde,NG,0.000,,0.000,410959.000,,,,
209842,2021,Berlin,Lichterfelde,NG,0.000,,0.000,579432.000,,,,
209842,2022,Berlin,Lichterfelde,NG,0.000,,0.000,514106.000,,,,
741,2016,Muenchen,Nord,hard coal,1561921.000,1833549.222,0.535,1827049.000,1415820.580,411228.420,0.906,0.372
741,2017,Muenchen,Nord,hard coal,1408925.000,1833549.154,0.483,1701489.000,1290260.596,411228.404,0.916,0.368
741,2018,Muenchen,Nord,hard coal,1109204.000,1833549.244,0.380,1346205.000,934976.575,411228.425,0.843,0.400
741,2019,Muenchen,Nord,hard coal,1118207.000,1833080.639,0.383,1462508.000,1051384.674,411123.326,0.940,0.358
741,2020,Muenchen,Nord,hard coal,597897.000,1832975.294,0.205,881022.000,469922.301,411099.699,0.786,0.429
741,2021,Muenchen,Nord,hard coal,656671.000,1979046.505,0.225,971094.000,527233.450,443860.550,0.803,0.419
741,2022,Muenchen,Nord,hard coal,872167.000,2894152.893,0.299,1194901.000,545800.389,649100.611,0.626,0.538
206180,2016,Hamburg,Moorburg,hard coal,6795925.000,,0.485,5547941.000,,,,
206180,2017,Hamburg,Moorburg,hard coal,7612709.000,,0.543,6157810.000,,,,
206180,2018,Hamburg,Moorburg,hard coal,7746220.000,,0.553,6247591.000,,,,
206180,2019,Hamburg,Moorburg,hard coal,5822113.000,,0.415,4740368.000,,,,
206180,2020,Hamburg,Moorburg,hard coal,1944587.000,,0.139,1551695.000,,,,
206180,2021,Hamburg,Moorburg,hard coal,73001.000,,0.005,90511.000,,,,
206180,2022,Hamburg,Moorburg,hard coal,0.000,,0.000,7065.000,,,,
1606,2016,Grevenbroich-Neurath,Neurath,lignite,25472064.000,14178.683,0.690,31321639.000,31318459.005,3179.995,1.230,0.331
1606,2017,Grevenbroich-Neurath,Neurath,lignite,27113409.000,13886.634,0.735,29900372.000,29897257.506,3114.494,1.103,0.370
1606,2018,Grevenbroich-Neurath,Neurath,lignite,29467344.000,13885.385,0.799,32156311.000,32153196.786,3114.214,1.091,0.373
1606,2019,Grevenbroich-Neurath,Neurath,lignite,20842499.000,13887.112,0.565,22596980.000,22593865.398,3114.602,1.084,0.376
1606,2020,Grevenbroich-Neurath,Neurath,lignite,17222434.000,13894.191,0.467,18671292.000,18668175.811,3116.189,1.084,0.376
1606,2021,Grevenbroich-Neurath,Neurath,lignite,20017999.000,151768.251,0.543,22075757.000,22041718.417,34038.583,1.101,0.370
1606,2022,Grevenbroich-Neurath,Neurath,lignite,22328755.000,221790.707,0.605,24223327.000,24173583.780,49743.220,1.083,0.376
1649,2016,Bergheim,Niederaussem,lignite,18931449.000,132899.714,0.636,24831148.000,24801341.252,29806.748,1.310,0.311
1649,2017,Bergheim,Niederaussem,lignite,23561920.000,132899.981,0.792,27173752.000,27143945.192,29806.808,1.152,0.354
1649,2018,Bergheim,Niederaussem,lignite,22517392.000,132899.628,0.756,25926554.000,25896747.272,29806.728,1.150,0.354
1649,2019,Bergheim,Niederaussem,lignite,16221573.000,132844.664,0.545,18425447.000,18395652.599,29794.401,1.134,0.359
1649,2020,Bergheim,Niederaussem,lignite,10183283.000,132844.308,0.342,11877613.000,11847818.679,29794.321,1.163,0.350
1649,2021,Bergheim,Niederaussem,lignite,14407540.000,805328.441,0.484,16105086.000,15924466.937,180619.063,1.105,0.369
1649,2022,Bergheim,Niederaussem,lignite,15149512.000,1177376.043,0.509,16995539.000,16731477.101,264061.899,1.104,0.369
1181,2016,Berlin,HKW Reuter,hard coal,354331.000,360161.678,0.326,414886.000,334108.939,80777.061,0.943,0.357
1181,2017,Berlin,HKW Reuter,hard coal,382769.000,360164.718,0.352,450537.000,369759.257,80777.743,0.966,0.349
1181,2018,Berlin,HKW Reuter,hard coal,203223.000,360160.697,0.187,216722.000,135945.159,80776.841,0.669,0.503
1181,2019,Berlin,HKW Reuter,hard coal,0.000,180032.297,0.000,0.000,-40377.644,40377.644,,-0.000
1181,2020,Berlin,HKW Reuter,hard coal,0.000,0.000,0.000,6111.000,6111.000,0.000,,0.000
1181,2021,Berlin,HKW Reuter,hard coal,0.000,18486.643,0.000,32820.000,28673.816,4146.184,,0.000
1181,2022,Berlin,HKW Reuter,hard coal,0.000,27038.221,0.000,53519.000,47454.868,6064.132,,0.000
1179,2016,Berlin,HKW Reuter-West,hard coal,2355713.000,2016286.483,0.477,2531294.000,2079081.268,452212.732,0.883,0.382
1179,2017,Berlin,HKW Reuter-West,hard coal,2258683.000,2016281.649,0.457,2491619.000,2039407.352,452211.648,0.903,0.373
1179,2018,Berlin,HKW Reuter-West,hard coal,2010171.000,2016288.042,0.407,2151083.000,1698869.918,452213.082,0.845,0.399
1179,2019,Berlin,HKW Reuter-West,hard coal,1369572.000,2015736.888,0.277,1577107.000,1125017.531,452089.469,0.821,0.410
1179,2020,Berlin,HKW Reuter-West,hard coal,1402755.000,2015609.880,0.284,1608847.000,1156786.016,452060.984,0.825,0.408
1179,2021,Berlin,HKW Reuter-West,hard coal,1308803.000,1978781.685,0.265,1564208.000,1120406.844,443801.156,0.856,0.393
1179,2022,Berlin,HKW Reuter-West,hard coal,1360448.000,2893674.631,0.275,1637895.000,988901.654,648993.346,0.727,0.463
1457,2016,Karlsruhe,Rheinhafen-Dampfkraftwerk,mixed,3430854.000,540572.888,0.230,2985790.000,2864550.313,121239.687,0.835,
1457,2017,Karlsruhe,Rheinhafen-Dampfkraftwerk,mixed,4830828.000,270304.376,0.324,3841547.000,3780923.135,60623.865,0.783,
1457,2018,Karlsruhe,Rheinhafen-Dampfkraftwerk,mixed,4636871.000,270326.862,0.311,3702300.000,3641671.091,60628.909,0.785,
1457,2019,Karlsruhe,Rheinhafen-Dampfkraftwerk,mixed,3285503.000,270269.320,0.221,2607039.000,2546422.997,60616.003,0.775,
1457,2020,Karlsruhe,Rheinhafen-Dampfkraftwerk,mixed,2502985.000,270304.992,0.168,2133670.000,2073045.996,60624.004,0.828,
1457,2021,Karlsruhe,Rheinhafen-Dampfkraftwerk,mixed,4938494.000,219236.955,0.332,4156873.000,4107702.536,49170.464,0.832,
1457,2022,Karlsruhe,Rheinhafen-Dampfkraftwerk,mixed,5556132.000,320736.245,0.373,4764061.000,4692126.275,71934.725,0.844,
1376,2016,Schkopau,Schkopau,lignite,4270956.000,1037897.542,0.542,5132962.000,4900182.339,232779.661,1.147,0.324
1376,2017,Schkopau,Schkopau,lignite,4314242.000,1037897.714,0.547,5502113.000,5269333.301,232779.699,1.221,0.304
1376,2018,Schkopau,Schkopau,lignite,4905241.000,1037897.536,0.622,6058441.000,5825661.341,232779.659,1.188,0.313
1376,2019,Schkopau,Schkopau,lignite,2904302.000,1037874.213,0.368,3773318.000,3540543.572,232774.428,1.219,0.305
1376,2020,Schkopau,Schkopau,lignite,2083361.000,1037872.385,0.264,2970535.000,2737760.982,232774.018,1.314,0.283
1376,2021,Schkopau,Schkopau,lignite,3265894.000,734519.148,0.414,4409079.000,4244341.046,164737.954,1.300,0.286
1376,2022,Schkopau,Schkopau,lignite,3184921.000,751402.360,0.404,4387507.000,4218982.479,168524.521,1.325,0.281
1205,2016,Gelsenkirchen,Scholven,hard coal,2886426.000,1253401.429,0.478,4242313.000,3961200.128,281112.872,1.372,0.245
1205,2017,Gelsenkirchen,Scholven,hard coal,3224370.000,1237801.714,0.533,4300742.000,4023127.832,277614.168,1.248,0.270
1205,2018,Gelsenkirchen,Scholven,hard coal,3113297.000,1237897.210,0.515,4279504.000,4001868.414,277635.586,1.285,0.262
1205,2019,Gelsenkirchen,Scholven,hard coal,2862798.000,1237684.437,0.474,4063828.000,3786240.135,277587.865,1.323,0.255
1205,2020,Gelsenkirchen,Scholven,hard coal,2257705.000,1237780.918,0.374,3448243.000,3170633.496,277609.504,1.404,0.240
